x,y,gx,gy,gradient,gradient_after_clamp,
14,5,0.000000,0.000000,0.000000,0.000000
15,5,0.000000,0.000000,0.000000,0.000000
16,5,0.000000,0.000000,0.000000,0.000000
17,5,0.000000,0.000000,0.000000,0.000000
18,5,0.000000,0.000000,0.000000,0.000000
19,5,0.000000,0.000000,0.000000,0.000000
0,6,0.000000,0.000000,0.000000,0.000000
1,6,0.000000,0.000000,0.000000,0.000000
2,6,0.000000,0.000000,0.000000,0.000000
3,6,0.000000,0.000000,0.000000,0.000000
4,6,0.000000,0.000000,0.000000,0.000000
5,6,0.000000,0.000000,0.000000,0.000000
6,6,0.000000,0.000000,0.000000,0.000000
7,6,0.000000,0.000000,0.000000,0.000000
8,6,0.000000,-0.172549,0.172549,0.172549
9,6,0.000000,-2.007843,2.007843,1.000000
10,6,0.000000,-0.345098,0.345098,0.345098
11,6,0.000000,1.835294,1.835294,1.000000
12,6,0.000000,0.517647,0.517647,0.517647
13,6,0.000000,0.172549,0.172549,0.172549
14,6,0.000000,0.000000,0.000000,0.000000
15,6,0.000000,0.000000,0.000000,0.000000
16,6,0.000000,0.000000,0.000000,0.000000
17,6,0.000000,0.000000,0.000000,0.000000
18,6,0.000000,0.000000,0.000000,0.000000
19,6,0.000000,0.000000,0.000000,0.000000
0,7,0.000000,0.000000,0.000000,0.000000
1,7,0.000000,0.000000,0.000000,0.000000
2,7,0.000000,0.000000,0.000000,0.000000
3,7,0.000000,0.000000,0.000000,0.000000
4,7,0.000000,0.000000,0.000000,0.000000
5,7,0.000000,0.000000,0.000000,0.000000
6,7,0.000000,0.000000,0.000000,0.000000
7,7,0.000000,0.000000,0.000000,0.000000
8,7,0.000000,-0.172549,0.172549,0.172549
9,7,0.000000,-2.007843,2.007843,1.000000
10,7,0.000000,-0.345098,0.345098,0.345098
11,7,0.000000,1.835294,1.835294,1.000000
12,7,0.000000,0.517647,0.517647,0.517647
13,7,0.000000,0.172549,0.172549,0.172549
14,7,0.000000,0.000000,0.000000,0.000000
15,7,0.000000,0.000000,0.000000,0.000000
16,7,0.000000,0.000000,0.000000,0.000000
17,7,0.000000,0.000000,0.000000,0.000000
18,7,0.000000,0.000000,0.000000,0.000000
19,7,0.000000,0.000000,0.000000,0.000000
0,8,0.000000,0.000000,0.000000,0.000000
1,8,0.203922,0.000000,0.203922,0.203922
2,8,0.203922,0.000000,0.203922,0.203922
3,8,0.203922,0.000000,0.203922,0.203922
4,8,0.203922,0.000000,0.203922,0.203922
5,8,0.203922,0.000000,0.203922,0.203922
6,8,0.203922,0.000000,0.203922,0.203922
7,8,0.203922,0.000000,0.203922,0.203922
8,8,0.129412,-0.098039,0.162355,0.162355
9,8,0.011765,-1.964706,1.964741,1.000000
10,8,-0.062745,-0.313726,0.319938,0.319938
11,8,-0.133333,1.874510,1.879246,1.000000
12,8,-0.066667,0.411765,0.417127,0.417127
13,8,0.121569,0.090196,0.151375,0.151375
14,8,0.203922,0.000000,0.203922,0.203922
15,8,0.203922,0.000000,0.203922,0.203922
16,8,0.203922,0.000000,0.203922,0.203922
17,8,0.203922,0.000000,0.203922,0.203922
18,8,0.203922,0.000000,0.203922,0.203922
19,8,0.000000,0.000000,0.000000,0.000000
0,9,0.000000,0.000000,0.000000,0.000000
1,9,4.000000,0.000000,4.000000,1.000000
2,9,4.000000,0.000000,4.000000,1.000000
3,9,4.000000,0.000000,4.000000,1.000000
4,9,4.000000,0.000000,4.000000,1.000000
5,9,4.000000,0.000000,4.000000,1.000000
6,9,4.000000,0.000000,4.000000,1.000000
7,9,4.000000,0.000000,4.000000,1.000000
8,9,3.956863,0.019608,3.956911,1.000000
9,9,3.411765,-1.419608,3.695325,1.000000
10,9,2.823529,-0.196078,2.830329,1.000000
11,9,3.196078,1.454902,3.511646,1.000000
12,9,3.784314,0.176471,3.788426,1.000000
13,9,3.956863,-0.035294,3.957020,1.000000
